Employee_Id,Year_Month,Performance_Rating,Training_Hours,Overtime_Hours,Absenteeism_Days,Promotion_Flag,Salary_Increase_Flag,Monthly_Bonus,Benefits_Cost,Employee_Satisfaction,Engagement_Index,Manager_Evaluation
EMP000329,2024-12,3.79,1,8,0,FALSE,FALSE,167.08,727.95,9.5,9.6,4.2
EMP000330,2024-12,4.04,2,12,0,FALSE,TRUE,211.65,869.29,9,9.2,3.7
EMP000331,2024-12,4.54,3,13,0,FALSE,FALSE,551.4,1105.24,9.1,8.1,4.2
EMP000333,2024-12,3.95,1,2,0,FALSE,FALSE,92.06,251.57,6.9,6.2,4
EMP000334,2024-12,3.53,3,12,1,FALSE,FALSE,85.05,590.02,8.7,8.8,3.7
EMP000335,2024-12,4.71,2,8,0,FALSE,FALSE,496.01,536.4,9.5,8.3,4.9
EMP000336,2024-12,3.57,0,11,0,FALSE,FALSE,98.99,677.09,5.7,5.4,4
EMP000337,2024-12,4.72,5,20,0,FALSE,FALSE,1043.8,1695.41,7.9,7.9,4.8
EMP000338,2024-12,3.84,4,5,1,FALSE,FALSE,55,256.23,9.6,8.2,4.2
EMP000339,2024-12,3.48,0,2,0,FALSE,FALSE,60.68,228.02,6.7,5.7,3.4
EMP000341,2024-12,4.31,4,8,0,FALSE,FALSE,394.9,442.29,7.4,6.9,3.9
EMP000342,2024-12,4.52,6,17,1,FALSE,FALSE,1856.14,1842.23,7,6.8,4.3
EMP000343,2024-12,4.26,2,13,0,FALSE,FALSE,114.45,686.92,8.3,9.4,4.5
EMP000345,2024-12,4,1,21,0,FALSE,FALSE,106.15,699.57,8.4,7.2,5
EMP000346,2024-12,3.82,2,14,1,FALSE,FALSE,159.26,683.43,8.2,8.7,3.9
EMP000348,2024-12,3.79,3,11,0,FALSE,FALSE,337.59,894.24,9.6,9.6,4
EMP000349,2024-12,3.08,4,6,1,FALSE,FALSE,80.53,254.55,7.6,6.8,3.2
EMP000350,2024-12,4.4,6,16,0,FALSE,FALSE,888.08,1266.73,9.2,9.4,4.2
EMP000351,2024-12,3.65,0,6,1,FALSE,FALSE,117.75,305.63,6.9,5,3.9
EMP000352,2024-12,4.34,8,9,0,FALSE,FALSE,448.27,419.25,6.5,7.5,4.4
EMP000353,2024-12,3.99,4,16,1,FALSE,FALSE,388.12,1037.89,7.3,7.8,4.5
EMP000355,2024-12,4.33,2,12,1,FALSE,FALSE,448.44,1192.58,8.4,7.3,4.6
EMP000356,2024-12,3.4,1,10,1,FALSE,FALSE,208.95,874.82,6.4,6.4,3.8
EMP000357,2024-12,3.82,1,14,0,FALSE,FALSE,123.63,697.39,8.2,9.4,3.8
EMP000358,2024-12,4.21,1,9,0,FALSE,FALSE,454.56,1056.02,4.9,4.7,3.8
EMP000359,2024-12,3.9,5,4,0,FALSE,FALSE,413.39,418.05,7.9,7,4.5
EMP000360,2024-12,4.12,4,18,0,FALSE,FALSE,1044.33,1765.49,6.8,6.8,4
EMP000361,2024-12,4.61,7,19,1,FALSE,FALSE,762.88,1196.88,8.7,8.2,4.5
EMP000363,2024-12,4.88,5,11,2,FALSE,FALSE,643.09,492.73,6.5,6.4,5
EMP000364,2024-12,4.27,5,20,0,FALSE,FALSE,1020.22,1653.49,7.8,8,4.1
EMP000365,2024-12,4.59,2,16,0,FALSE,FALSE,471.2,1041.54,8.9,9.9,4.4
EMP000366,2024-12,3.62,2,8,0,FALSE,FALSE,99.86,662.96,7.8,8.4,3.7
EMP000367,2024-12,3.97,0,4,1,FALSE,FALSE,118.22,311.2,9.4,10,4.1
EMP000368,2024-12,4.59,3,8,2,FALSE,FALSE,523.71,1071.34,8.6,9.4,4.4
EMP000370,2024-12,3.97,5,1,0,FALSE,FALSE,318.5,128.18,7.2,9.4,4.1
EMP000371,2024-12,3.62,0,17,0,FALSE,FALSE,105.33,694.42,6.1,6.3,3.6
EMP000372,2024-12,3.89,3,11,1,FALSE,FALSE,150.35,752.79,9,9.8,3.9
EMP000373,2024-12,3.74,3,1,2,FALSE,FALSE,157.71,72.24,8.3,7.8,3.6
EMP000374,2024-12,3.94,2,13,0,FALSE,FALSE,86.89,607.28,6.3,6.2,3.7
EMP000376,2024-12,3.89,1,16,2,FALSE,FALSE,222.8,850.4,7.8,8.1,4.1
EMP000377,2024-12,4.34,2,14,0,FALSE,FALSE,951.95,1459.89,7,7.2,4.4
EMP000378,2024-12,3.81,1,13,1,FALSE,FALSE,418.74,996.16,6.9,7.9,4.6
EMP000379,2024-12,3.84,1,2,0,FALSE,FALSE,51.52,56.56,5.1,6.2,4
EMP000381,2024-12,4.32,3,17,0,FALSE,TRUE,1132.04,1645.7,8.4,8.8,4
EMP000383,2024-12,4.47,4,12,2,FALSE,FALSE,1186.32,1609.77,7.3,6.3,4.2
EMP000384,2024-12,3.95,6,5,2,FALSE,FALSE,410.57,445.2,6.8,7.3,3.9
EMP000385,2024-12,3.43,1,1,0,FALSE,FALSE,69.48,70.19,8.8,9.7,3.5
EMP000387,2024-12,4.05,3,12,0,FALSE,FALSE,881.72,1324.52,7.3,7.1,3.8
EMP000389,2024-12,3.36,3,11,1,FALSE,FALSE,94.94,619.81,5.4,5.1,3.4
EMP000390,2024-12,4.37,3,10,0,FALSE,FALSE,534.74,1186.48,9.5,9.5,4.2
EMP000391,2024-12,3.95,5,6,0,FALSE,FALSE,673.98,599.84,7.5,7.2,3.9
EMP000392,2024-12,4.16,3,6,1,FALSE,FALSE,101.51,245.77,8.1,9.2,4.2
EMP000393,2024-12,4.45,1,10,1,FALSE,FALSE,170.64,822.56,9.2,7.4,4.6
EMP000394,2024-12,4.02,1,6,0,FALSE,FALSE,306.24,420.33,7.3,7.6,4.2
EMP000395,2024-12,3.33,0,11,1,FALSE,FALSE,160.73,683.17,8.1,8.3,3.4
EMP000397,2024-12,2.83,1,14,1,FALSE,FALSE,86.57,641.07,7,6.1,3
EMP000399,2024-12,3.53,1,9,0,FALSE,FALSE,89.71,669.77,7.9,8.5,3.8
EMP000400,2024-12,3.8,1,2,0,FALSE,FALSE,81.4,265.93,8.1,7.6,4
EMP000401,2024-12,4.32,2,12,0,FALSE,FALSE,401.5,924.85,9.1,10,4.5
EMP000402,2024-12,4.14,3,25,1,FALSE,TRUE,970.84,1406,7.5,6.9,3.8
EMP000403,2024-12,4.36,5,21,0,FALSE,FALSE,777,1240.76,7.3,9.9,4.7
EMP000404,2024-12,3.98,3,13,0,FALSE,TRUE,102.64,609.89,8.2,6.7,4.8
EMP000405,2024-12,3.45,4,4,1,FALSE,FALSE,50.35,201.21,5.8,5.7,4.4
EMP000406,2024-12,4.47,3,12,0,FALSE,FALSE,1060.27,1487.04,8.6,8.9,4.4
EMP000408,2024-12,4.88,8,13,0,FALSE,FALSE,1327.61,1653.3,7.3,6.3,5
EMP000409,2024-12,3.66,1,11,2,FALSE,FALSE,169.83,860.98,5.3,4.7,3.4
EMP000410,2024-12,4.09,2,11,0,FALSE,FALSE,391.9,1053.95,9.6,9.7,3.9
EMP000411,2024-12,4.09,7,28,1,FALSE,FALSE,603.32,1216.2,7.9,6.2,4
EMP000412,2024-12,3.7,2,10,0,FALSE,FALSE,206.65,837.19,7.5,7.2,4
EMP000413,2024-12,3.05,3,23,1,FALSE,FALSE,82.44,592.52,6.9,6.3,2.7
EMP000414,2024-12,4.15,1,7,0,FALSE,FALSE,76.02,536.12,6,7.5,4.6
EMP000419,2024-12,3.72,5,6,1,FALSE,FALSE,205.05,377.2,8.1,8.3,3.3
EMP000420,2024-12,3.61,1,3,1,FALSE,FALSE,137.2,59.12,7,8.6,4.3
EMP000422,2024-12,4.06,0,1,0,FALSE,FALSE,125.67,73.2,7,6.9,4.1
EMP000424,2024-12,3.47,3,14,2,FALSE,FALSE,114.54,670.25,5,4.9,4.1
EMP000425,2024-12,3.72,3,16,2,FALSE,FALSE,152,787.31,7.9,7.6,3.3
EMP000426,2024-12,4.23,1,5,0,FALSE,FALSE,264.02,336.03,7.7,7,4.4
EMP000427,2024-12,4.67,9,2,0,FALSE,FALSE,365.43,100.62,8.1,7.4,4.6
EMP000428,2024-12,4.36,1,1,2,FALSE,FALSE,865.36,115.57,7.2,7.3,5
EMP000429,2024-12,3.32,1,8,0,FALSE,FALSE,90.25,254.48,8.3,8.3,2.9
EMP000430,2024-12,3.81,1,12,1,FALSE,FALSE,75.17,643.02,8.9,9.6,3.5
EMP000431,2024-12,3.81,0,15,1,FALSE,FALSE,290.66,902.1,9.3,9.2,4.1
EMP000433,2024-12,3.69,1,0,0,FALSE,FALSE,39.16,50.78,5,4.1,3.6
EMP000435,2024-12,3.99,1,15,1,FALSE,FALSE,158.97,781.44,7.1,6.4,3.7
EMP000436,2024-12,4.42,4,17,1,FALSE,FALSE,1238.12,1653.21,8.6,8.7,4.7
EMP000438,2024-12,4.35,1,8,0,FALSE,FALSE,239.09,395.52,9.2,9.2,4.2
EMP000439,2024-12,4.24,1,12,2,FALSE,FALSE,172.35,805.05,8.8,9.3,4.8
EMP000440,2024-12,3.91,3,3,1,FALSE,FALSE,106.53,323.55,6.8,6.2,4.2
EMP000441,2024-12,3.98,0,17,0,FALSE,FALSE,424.42,1105.3,8.3,8,3.8
EMP000442,2024-12,4.29,3,8,0,FALSE,FALSE,389.62,943.18,6.7,6.5,4.3
EMP000443,2024-12,3.89,1,6,2,FALSE,FALSE,107.14,330.54,7.2,5.6,4.1
EMP000444,2024-12,4.06,3,10,1,FALSE,FALSE,454.19,1147.28,8.5,7.9,4.2
EMP000447,2024-12,4.32,9,14,0,FALSE,FALSE,719.92,1168.78,10,10,4.3
EMP000448,2024-12,3.76,1,13,2,FALSE,FALSE,221.13,930.04,10,10,3.5
EMP000449,2024-12,4.19,0,5,0,FALSE,FALSE,255.88,349.47,5.7,4.8,4.2
EMP000451,2024-12,4,0,14,2,FALSE,FALSE,204.37,833.83,7.4,8.4,3.4
EMP000452,2024-12,4.23,4,11,1,FALSE,FALSE,381.22,1137.82,8.8,9.4,3.8
EMP000453,2024-12,3.69,4,9,0,FALSE,FALSE,97.75,711,8.1,6.9,3.2
EMP000454,2024-12,3.5,1,13,0,FALSE,FALSE,127.74,671.01,6.1,8,3.4
EMP000455,2024-12,3.9,1,10,0,FALSE,FALSE,361.39,1144.71,7.1,7.4,4.1
EMP000456,2024-12,4.14,0,13,0,FALSE,FALSE,145.05,767.69,5.3,4,4
EMP000457,2024-12,3.99,1,8,0,FALSE,FALSE,56.05,202.77,6.6,7.3,4
EMP000458,2024-12,4.35,7,17,0,FALSE,FALSE,641.48,1200.02,6.9,6.3,4.3
EMP000460,2024-12,4.6,7,5,2,FALSE,FALSE,559.4,502.3,8.1,8.2,4.1
EMP000461,2024-12,3.84,4,6,1,FALSE,FALSE,232.52,359.04,7.9,7.8,3.6
EMP000462,2024-12,3.68,2,16,3,FALSE,FALSE,142.72,745,7.3,7.7,4
EMP000463,2024-12,3.71,6,6,0,FALSE,FALSE,87.76,280.05,5.9,6.8,3.5
EMP000464,2024-12,4,1,3,1,FALSE,FALSE,92.15,292.28,7.2,7.9,3.8
EMP000466,2024-12,3.24,2,4,0,FALSE,FALSE,39.15,209.32,5.5,6.2,3.6
EMP000467,2024-12,3.57,2,14,2,FALSE,FALSE,344.72,999.77,6.8,6.6,3.3
EMP000468,2024-12,3.15,1,3,0,FALSE,FALSE,40.15,213.89,7.8,7.2,3.4
EMP000469,2024-12,3.33,2,10,2,FALSE,FALSE,92.68,618.28,4.7,4,3.4
EMP000470,2024-12,4.11,4,8,0,FALSE,FALSE,474.12,533,7.5,8.9,4
EMP000471,2024-12,4.19,3,2,1,FALSE,FALSE,439.14,119.03,5.2,4.6,3.9
EMP000472,2024-12,3.23,0,18,1,FALSE,FALSE,92.45,691.79,7.8,8.4,3
EMP000473,2024-12,4.28,4,3,0,FALSE,FALSE,271.44,442.54,8.1,7,4.1
EMP000474,2024-12,4.01,0,1,2,FALSE,FALSE,171.99,98.82,7.2,7.1,3.7
EMP000475,2024-12,4.76,4,15,0,FALSE,FALSE,2882.47,2953.81,7.7,7,5
EMP000477,2024-12,4.56,1,12,0,FALSE,FALSE,468.94,1003.28,7.8,8.3,4.9
EMP000478,2024-12,4.22,4,14,1,FALSE,FALSE,960.67,1466.37,8.6,7.2,4.2
EMP000479,2024-12,4.42,8,13,0,FALSE,FALSE,1309.22,1687.75,7.2,7.7,4.7
EMP000481,2024-12,4.42,4,9,0,FALSE,FALSE,698.38,631.85,6.9,7,4
EMP000482,2024-12,3.74,1,5,1,FALSE,FALSE,45.33,188.08,6.3,6.4,4
EMP000484,2024-12,4.39,2,16,0,FALSE,TRUE,977.25,1621.04,7.2,6.8,4.3
EMP000485,2024-12,4.67,5,18,0,FALSE,FALSE,1002.36,1370,7.8,8.1,4.7
EMP000486,2024-12,3.61,5,12,0,FALSE,FALSE,57.12,235.17,8.7,8.9,4.3
EMP000487,2024-12,4.56,3,10,0,FALSE,FALSE,398.7,1134.85,8,7.3,4.5
EMP000489,2024-12,4.29,7,18,1,FALSE,FALSE,1088.47,1726.86,7.2,7.5,3.9
EMP000491,2024-12,4.29,2,12,2,FALSE,FALSE,337.41,887.89,9.9,10,4.4
EMP000492,2024-12,4.51,6,20,0,FALSE,FALSE,698.92,1247.93,8,8,4.5
EMP000493,2024-12,3.7,0,4,0,FALSE,FALSE,104.1,302.7,6.7,7.9,3.5
EMP000494,2024-12,3.98,3,15,1,FALSE,FALSE,528.93,1188.12,6.8,5.6,3.7
EMP000495,2024-12,3.87,1,6,0,FALSE,FALSE,73.59,242.4,7.8,9.9,3.6
EMP000496,2024-12,4.06,6,6,1,FALSE,FALSE,485.73,533.82,9.3,8.8,4
EMP000497,2024-12,4.44,7,14,0,FALSE,FALSE,1062.32,1412.64,5.9,6,4
EMP000499,2024-12,3.93,2,13,0,FALSE,FALSE,91.74,614.38,4.6,5.3,4
EMP000500,2024-12,4.23,2,15,1,FALSE,FALSE,832.43,1365.79,9.2,9.3,4.3
EMP000501,2024-12,4.13,2,16,0,FALSE,FALSE,177.15,691.41,8.4,8,3.7
EMP000503,2024-12,3.96,8,26,1,FALSE,FALSE,1141.46,1609.39,7.8,8.4,4.2
EMP000504,2024-12,3.9,5,8,0,FALSE,FALSE,348.69,429.92,5.8,5.3,4.3
EMP000505,2024-12,4.5,1,5,1,FALSE,FALSE,526.55,580.69,6.9,6.6,4.8
EMP000506,2024-12,4.74,4,24,0,FALSE,FALSE,1163.31,1590.97,8.4,8.9,4.4
EMP000507,2024-12,4.16,2,9,1,FALSE,FALSE,370.13,1157.64,8.8,9.9,4.5
EMP000508,2024-12,3.96,1,12,0,FALSE,FALSE,359.02,1027.05,7.8,9,3.7
EMP000509,2024-12,3.78,1,6,0,FALSE,FALSE,382.3,938.28,7.3,7,3.7
EMP000510,2024-12,3.78,1,13,1,FALSE,FALSE,98.65,590.77,6.7,5.8,4
EMP000511,2024-12,3.63,1,9,2,FALSE,FALSE,111.47,330.06,7.2,7.1,3.8
EMP000513,2024-12,4.32,4,23,0,FALSE,FALSE,906.28,1212.73,7.5,7,4.8
EMP000514,2024-12,3.43,2,9,0,FALSE,FALSE,75.94,541.32,8.2,7,3.9
EMP000515,2024-12,3.58,4,10,1,FALSE,FALSE,346.14,1145.4,6.4,4.7,3.7
EMP000516,2024-12,3.88,5,15,2,FALSE,FALSE,157.51,843.33,6.7,6.9,3.6
EMP000517,2024-12,2.59,1,8,2,FALSE,FALSE,39.26,193.8,6.2,5.9,2.9
EMP000518,2024-12,3.61,1,7,1,FALSE,FALSE,45.83,207.88,7,6,3.8
EMP000520,2024-12,4.09,1,18,0,FALSE,FALSE,1155.66,1588.7,9.1,9.3,4.5
EMP000521,2024-12,5,7,19,1,FALSE,FALSE,2036.93,2169.46,10,10,5
EMP000524,2024-12,3.76,2,10,1,FALSE,FALSE,143.75,786.56,6.5,7.3,4
EMP000526,2024-12,4.74,7,3,0,FALSE,FALSE,977.53,137.5,10,8.2,4.5
EMP000527,2024-12,3.75,0,13,0,FALSE,FALSE,146.01,792.12,8,6,4
EMP000528,2024-12,5,1,13,1,FALSE,FALSE,827.99,1248.69,9.9,9.9,5
EMP000529,2024-12,3.72,1,14,0,FALSE,FALSE,214.29,927.88,8.5,8.6,3.8
EMP000530,2024-12,4.2,3,15,0,FALSE,FALSE,414.52,1021.02,8.3,9.3,3.9
EMP000531,2024-12,4.29,6,19,1,FALSE,FALSE,824.86,1332.99,7.2,6.3,4.3
EMP000532,2024-12,4.54,3,5,0,FALSE,FALSE,996.76,623.55,7.5,6.9,4.4
EMP000533,2024-12,4.61,3,21,0,FALSE,FALSE,964.58,1706.79,8.3,9.4,4.7
EMP000534,2024-12,4.38,0,14,1,FALSE,FALSE,327.5,983.43,9.2,9.7,4.4
EMP000535,2024-12,4.49,5,12,2,FALSE,FALSE,1965.77,1687.1,7.5,7.6,4.7
EMP000536,2024-12,4.06,1,24,1,FALSE,FALSE,655.1,1190.97,8.2,7.7,3.8
EMP000537,2024-12,3.37,2,4,0,FALSE,FALSE,57.24,259.68,7.9,7,3.6
EMP000538,2024-12,4.33,2,2,1,FALSE,FALSE,267.44,376.42,8.4,7.5,4.2
EMP000541,2024-12,3.24,2,16,1,FALSE,FALSE,68.48,619.7,6.7,6.1,3.6
EMP000542,2024-12,3.44,1,17,1,FALSE,FALSE,190.39,891.98,6.3,6,3.3
EMP000543,2024-12,3.99,2,17,0,FALSE,FALSE,245.59,923.76,7.1,7,3.8
EMP000544,2024-12,4.47,5,15,0,FALSE,FALSE,955.86,1749.28,10,9.2,4.2
EMP000545,2024-12,3.37,3,15,0,FALSE,FALSE,163.98,758.41,7.8,9.4,3.9
EMP000546,2024-12,3.86,1,21,1,FALSE,FALSE,511.95,1182.84,9.5,8.5,3.7
EMP000547,2024-12,4.09,2,4,0,FALSE,FALSE,111.13,293.12,6.8,5.7,4.5
EMP000548,2024-12,3.69,1,13,1,FALSE,FALSE,129.82,667.73,7.1,7,3.6
EMP000550,2024-12,4.07,2,16,0,FALSE,FALSE,190.79,878.77,7.9,7.6,4.4
EMP000551,2024-12,3.89,2,14,0,FALSE,FALSE,125.3,703.52,5.8,6.3,3.2
EMP000553,2024-12,4.11,0,13,1,FALSE,FALSE,433.45,1097.56,8.6,9.8,4.5
EMP000554,2024-12,3.6,3,14,0,FALSE,FALSE,80.94,551.17,7.3,7.9,3.3
EMP000556,2024-12,3.81,2,7,1,FALSE,FALSE,283.65,419.33,6.8,8.8,3.4
EMP000557,2024-12,4.49,1,11,0,FALSE,FALSE,409.18,920.51,8.4,8.2,3.8
EMP000558,2024-12,4.55,3,10,0,FALSE,FALSE,335.37,934.68,7.7,8.1,4.4
EMP000559,2024-12,3.98,0,11,0,FALSE,FALSE,152.46,691.43,7.6,7.6,3.6
EMP000560,2024-12,4.49,4,25,0,FALSE,FALSE,1155.58,1668.52,8.2,8.4,5
EMP000561,2024-12,4.89,2,11,0,FALSE,FALSE,648.47,491.25,9.3,8.6,4.4
EMP000562,2024-12,3.35,3,9,1,FALSE,FALSE,171.21,896.73,6.5,7,3
EMP000563,2024-12,3.25,2,10,2,FALSE,FALSE,68,550.58,8.7,8.6,2.7
EMP000564,2024-12,3.9,1,18,0,FALSE,FALSE,305.43,881.64,8.6,8.3,3.7
EMP000565,2024-12,4.39,6,30,2,FALSE,FALSE,844.45,1371.94,7,6.9,5
EMP000566,2024-12,4.22,4,5,0,FALSE,FALSE,433.34,431.48,7,7.3,4.3
EMP000568,2024-12,3.45,1,13,2,FALSE,FALSE,87.73,655.26,4.7,4.3,3.3
EMP000569,2024-12,3.22,0,1,2,FALSE,FALSE,62.87,42.29,7.2,8.4,3.1
EMP000570,2024-12,3.83,1,2,0,FALSE,FALSE,84.25,71.72,8.7,8.4,4
EMP000571,2024-12,3.46,3,2,1,FALSE,FALSE,184.88,406.46,6.4,6.3,3.1
EMP000572,2024-12,3.6,2,8,1,FALSE,FALSE,407.8,1117.1,4.5,4,3.6
EMP000573,2024-12,4.32,11,26,0,FALSE,FALSE,908.54,1579.21,7.8,8.7,4.1
EMP000575,2024-12,4.18,1,13,0,FALSE,FALSE,367.12,1165.6,8,8.2,4.1
EMP000576,2024-12,4.18,6,21,1,FALSE,FALSE,1001.4,1602.16,7.2,8.5,4.3
EMP000577,2024-12,3.86,1,5,1,FALSE,FALSE,117.67,276.92,9.6,9.2,3.9
EMP000578,2024-12,3.75,1,14,0,FALSE,FALSE,149.93,835.23,7.7,7.2,3.8
EMP000579,2024-12,3.36,1,13,2,FALSE,FALSE,170.32,738.5,5.8,5.9,3.3
EMP000580,2024-12,4.33,3,18,0,FALSE,FALSE,478.27,1043.41,7,8.1,4.2
EMP000581,2024-12,4,4,11,0,FALSE,FALSE,332.35,878.77,7.6,6.1,3.7
EMP000582,2024-12,4.39,3,6,1,FALSE,FALSE,738.41,571.35,8.3,8.1,4.9
EMP000585,2024-12,3.99,1,2,0,FALSE,FALSE,260.59,437.55,7.1,7.4,4.3
EMP000586,2024-12,3.96,2,2,0,FALSE,FALSE,64.59,58.11,5.7,4.5,3.9
EMP000589,2024-12,3.13,3,1,2,FALSE,FALSE,54.23,216.48,6.2,6,2.8
EMP000591,2024-12,4.08,1,10,0,FALSE,FALSE,100.79,557.75,5.9,5.3,4.2
EMP000594,2024-12,4.38,2,19,1,FALSE,FALSE,955.87,1625.31,7.3,7.8,4.4
EMP000595,2024-12,4.35,3,3,0,FALSE,FALSE,226.41,324.36,7.7,9.5,4.1
EMP000596,2024-12,4.76,2,4,0,FALSE,FALSE,199.45,327.22,7.3,7.7,4.5
EMP000597,2024-12,4.41,4,15,0,FALSE,FALSE,972.92,1407.06,8.7,9.7,4.2
EMP000598,2024-12,3.63,1,18,1,FALSE,FALSE,193.18,882.24,5.9,5.8,3.5
EMP000599,2024-12,3.56,4,8,1,FALSE,FALSE,86.61,295.7,6.8,7.7,3.7
EMP000600,2024-12,3.34,3,3,2,FALSE,FALSE,49.24,188.71,8.8,6.9,3.5
EMP000601,2024-12,4.03,2,12,0,FALSE,FALSE,320.07,1009.58,7.1,8.1,4.1
EMP000602,2024-12,3.7,4,11,0,FALSE,FALSE,439.75,1223.72,6.9,8.1,3.3
EMP000603,2024-12,4.16,2,4,0,FALSE,FALSE,213.29,374.1,7,7.2,4.5
EMP000604,2024-12,3.86,1,14,0,FALSE,FALSE,168.47,671.35,5.6,4,3.9
EMP000606,2024-12,4.18,1,11,1,FALSE,FALSE,340.98,982.78,9.5,9.2,4.1
EMP000607,2024-12,3.51,3,13,2,FALSE,FALSE,85.04,534.27,10,9.7,3.6
EMP000608,2024-12,4.28,6,21,0,FALSE,FALSE,682.08,1325.37,8.1,7.1,3.9
EMP000609,2024-12,4.1,1,10,1,FALSE,FALSE,457.95,1176.91,6.5,7.6,4.1
EMP000610,2024-12,3.54,4,11,0,FALSE,TRUE,468.01,1235.6,6.2,4.7,3.3
EMP000611,2024-12,3.51,1,4,0,FALSE,FALSE,102.5,320.37,6,5.7,3.6
EMP000612,2024-12,4.01,1,6,0,FALSE,FALSE,89.01,262.97,8.3,8.6,4.8
EMP000613,2024-12,4.58,4,20,2,FALSE,FALSE,884.79,1279.29,9.2,10,4.6
EMP000616,2024-12,3.92,2,10,0,FALSE,FALSE,167.31,766.95,7.1,6.7,4.1
EMP000620,2024-12,4.13,4,15,0,FALSE,FALSE,355.14,961.62,10,9.5,4.3
EMP000621,2024-12,4.19,7,18,1,FALSE,FALSE,711.04,1176.12,6.8,6.8,4
EMP000622,2024-12,3.67,5,8,2,FALSE,FALSE,98.3,657.1,6.9,7.2,3.5
EMP000625,2024-12,3.84,2,10,0,FALSE,FALSE,187.74,902.47,8.5,9.5,3.8
EMP000626,2024-12,3.58,4,16,1,FALSE,FALSE,377.22,937.8,7,7.5,3.2
EMP000629,2024-12,4.29,3,9,1,FALSE,TRUE,302.67,880.81,6.4,7.4,4.1
EMP000630,2024-12,4.22,3,28,1,FALSE,FALSE,874.79,1608.34,9.5,9,3.9
EMP000631,2024-12,4.16,1,9,0,FALSE,FALSE,364.74,972.27,9.8,9.5,3.6
EMP000632,2024-12,4.62,5,23,0,FALSE,FALSE,3311.82,2809.96,8.4,8,4.7
EMP000633,2024-12,4.49,2,9,1,FALSE,FALSE,449.64,1072.72,8.6,8.6,4.4
EMP000634,2024-12,3.96,4,9,1,FALSE,FALSE,235.27,922.15,6.7,6.3,4.6
EMP000635,2024-12,4.12,6,3,3,FALSE,FALSE,312.5,113.29,8.9,8.3,4.1
EMP000636,2024-12,3.5,5,6,0,FALSE,FALSE,95.43,282.19,8.8,10,3.8
EMP000637,2024-12,4.52,3,10,0,FALSE,FALSE,1662.47,1852.02,6.6,5.9,4.7
EMP000638,2024-12,4.05,3,15,0,FALSE,FALSE,1105.34,1529.21,8.8,8.7,4
EMP000639,2024-12,4.37,3,24,0,FALSE,FALSE,855.57,1638.13,6.9,6.8,4.5
EMP000640,2024-12,3.28,0,8,0,FALSE,FALSE,177.72,324.42,6.6,6.9,3.7
EMP000641,2024-12,4.14,3,21,3,FALSE,FALSE,641.56,1224.76,6.2,4.9,4.5
EMP000643,2024-12,3.83,1,3,0,FALSE,FALSE,232.59,382.44,8,8.2,3.2
EMP000644,2024-12,3.77,1,2,0,FALSE,TRUE,118.81,81.35,6.8,6.3,3.8
EMP000645,2024-12,4.19,0,18,0,FALSE,FALSE,182.35,751.93,6.2,6.6,4.5
EMP000646,2024-12,3.78,2,10,0,FALSE,FALSE,76.11,622.17,8.8,9.7,3.4
EMP000647,2024-12,3.85,8,6,1,FALSE,FALSE,139.27,697.16,8.4,8.1,3.7
EMP000648,2024-12,4.14,1,11,0,FALSE,FALSE,314.87,901.72,8.6,9.2,4.3
EMP000649,2024-12,3.97,1,3,2,FALSE,FALSE,67.55,59.88,7.6,9.3,3.7
EMP000650,2024-12,4.53,5,21,1,FALSE,TRUE,1212.65,1623.74,7.7,7.1,4.6
EMP000651,2024-12,4.49,2,9,0,FALSE,FALSE,236.62,796.7,7.1,6.8,4.7
EMP000652,2024-12,4.57,1,1,1,FALSE,FALSE,150.01,77.62,8.9,8.1,4.7
EMP000653,2024-12,3.2,1,2,0,FALSE,FALSE,42.83,216.47,5.4,5.5,3.3
EMP000654,2024-12,4.08,2,16,1,FALSE,FALSE,871.66,1334.24,6.9,7.1,3.9
EMP000655,2024-12,4.01,0,15,0,FALSE,FALSE,147.77,743.45,7.5,8.5,3.5
EMP000656,2024-12,4.04,3,15,0,FALSE,FALSE,79.6,553.86,8.8,8.6,4.3
EMP000657,2024-12,3.77,1,10,0,FALSE,FALSE,144.85,747.26,8.5,8.6,3.5
EMP000658,2024-12,3.38,1,13,0,FALSE,FALSE,104.8,723.46,7.2,6.9,2.8
EMP000659,2024-12,3.94,3,17,1,FALSE,FALSE,972.03,1504.27,8.4,8.3,3.4
EMP000660,2024-12,3.17,1,13,1,FALSE,FALSE,67.44,657.13,6.7,5.5,3
EMP000661,2024-12,4.11,3,19,0,FALSE,FALSE,878.17,1631.67,7.6,8.2,3.8
EMP000663,2024-12,3.91,1,14,1,FALSE,FALSE,471.4,1127.82,5.9,5.4,4.3
EMP000664,2024-12,3.27,2,15,0,FALSE,FALSE,83.6,663.22,8.8,10,3.5
EMP000667,2024-12,4.17,3,15,0,FALSE,FALSE,1011.08,1416.94,5.8,5.3,4.3
EMP000668,2024-12,4.31,3,13,0,FALSE,FALSE,473.06,1106.1,8.5,8.1,4.5
EMP000669,2024-12,3.76,4,6,0,FALSE,FALSE,157.17,744.19,5.3,5.4,3.7
EMP000670,2024-12,4.27,0,16,0,FALSE,FALSE,301,922.78,8.7,9.6,4.3
EMP000671,2024-12,3.44,1,13,0,FALSE,FALSE,163.17,790.88,7.2,8.1,3
